"NULL_PREDICTORxdataset","NULL_PREDICTORxk_fold","NULL_PREDICTORxresponse_mean","NULL_PREDICTORxresponse_sd","num_training_samples","superset_num_coefficients","NULL_PREDICTORxsuperset_predictor_matrix","NULL_PREDICTORxadded_predictor","added_predictor_coefficient","added_predictor_pvalue","superset_anova_pvalue","NULL_PREDICTORxsuperset_mse","NULL_PREDICTORxsuperset_test_sd","NULL_PREDICTORxmse_diff","NULL_PREDICTORxmse_ratio","RESPONSE_VARIABLExstd_mse_diff","NULL_PREDICTORxstd_mse_ratio","superset_r_sq","superset_r_sq_adj","r_sq_diff","r_sq_ratio","r_sq_adj_diff","r_sq_adj_ratio","aic_diff","aic_ratio","aic_corrected_diff","aic_corrected_ratio","bic_diff","bic_ratio","superset_normality_pvalue","normality_pvalue_diff","normality_pvalue_ratio","added_predictor_vif","mean_vif","max_vif","null_ptransform_pvalue","response_est_ptransform","NULL_PREDICTORxadded_predictor_est_ptransform"
"1635",5,3,1.44398360030511,0.180076367839095,152,3,"TFFFFT","VanKilled",-0.00355438882092933,0.913593702218536,8.38440908996763e-05,0.00688361281205321,0.194607539636513,2.67828190992185e-05,1.00389080847957,0.000137624776250921,0.78403666699297,0.781137830308312,-1.71230871953698e-05,0.999978160348978,0.00144184389016788,1.00184582519784,-1.98794885204654,1.00265365772633,-2.12489788161304,1.0028380030097,-5.01182937289286,1.0067721592174,0.569736048167502,-0.00476260462464539,0.991640682312513,1.27063418374032,1.27063418374032,1.27063418374032,0,0.0556589629928686,0.517114286597212
"1636",5,3,1.44398360030511,0.180076367839095,152,3,"TTFFFF","drivers",0.912736183289885,6.56528811960321e-30,1.46182380827409,0.00692910222698598,0.194607539636513,0.00927546611995089,2.33862451672697,0.047662419129678,0.784337482198802,0.781442683302141,-0.298541450740677,0.619371179477806,-0.299074678300962,0.617278804074071,130.073597156038,0.826417458820313,129.936648126471,0.826506354548285,127.049716635192,0.828375110727203,0.552024065719501,-0.408710382540621,0.259614919128728,2.76871613914861,2.76871613914861,2.76871613914861,0,-0.208250229884034,-0.353820031885224
"1637",5,3,1.44398360030511,0.180076367839095,152,3,"FTTFFF","rear",-0.216397092663326,0.00176465700579164,0.160466813238341,0.0181682503136707,0.194607539636513,-0.00196368196673382,0.891916836633616,-0.0100904721903456,0.518567419465868,0.51210523717682,-0.0327713880077438,0.936803997363547,-0.0297372321756409,0.941931403905223,8.00977926016469,0.98723100427864,7.8728302305982,0.987441208508756,4.98589873931837,0.991934966394674,0.147847563134997,-0.00453387995611723,0.969334090735216,1.68282679949051,1.68282679949051,1.68282679949051,0,-0.677422460319058,0.46747650862611
"1638",5,3,1.44398360030511,0.180076367839095,152,3,"FTFTFF","kms",-0.096714694978534,0.0705814694477046,0.0548272363368878,0.0165739078739807,0.194607539636513,-0.00036933952704378,0.977715603957012,-0.00189786853959323,0.496993141933047,0.490241372026108,-0.0111971104749223,0.977470291780343,-0.00787336702492925,0.983939815213087,1.34646367114453,0.997830454299864,1.20951464157804,0.998049845238227,-1.67741684970179,1.00274290094974,0.257575133919351,-0.114261450740472,0.556395646575699,1.13091161750695,1.13091161750695,1.13091161750695,0,-0.693665193111928,0.880001037439185
"1639",5,3,1.44398360030511,0.180076367839095,152,3,"FTFFTF","PetrolPrice",-0.0441390628191053,0.418600674126969,0.0110682112418172,0.0166665891842759,0.194607539636513,-0.000462020837339028,0.972278620884535,-0.00237411581381682,0.488056440559778,0.481184714929708,-0.00226040910165332,0.995368549795059,0.00118329007147089,1.0024591181614,-1.33034436118828,1.00215285832328,-1.46729339075478,1.00237603784439,-4.3542248820346,1.00715130171243,0.0932700367919075,0.0500436463869722,1.53654579871801,1.41410868716986,1.41410868716986,1.41410868716986,0,-0.731344272369471,1.19625603102341
"1640",5,3,1.44398360030511,0.180076367839095,152,3,"FTFFFT","VanKilled",0.0860204278809668,0.0855089892894131,0.049638896346901,0.0162325827370836,0.194607539636513,-2.80143901467272e-05,0.998274187749388,-0.000143953262032148,0.495933551482556,0.489167558885007,-0.0101375200244319,0.979558713069268,-0.00679955388382802,0.986099744841365,1.02661047505114,0.998344978131173,0.889661445484649,0.998564818764574,-1.99727004579518,1.00326763182547,0.0788677486429694,0.0644459345359102,1.81713926978763,1.25702584314818,1.25702584314818,1.25702584314818,0,-0.696684932337629,0.405875400651023
"1641",5,3,1.44398360030511,0.180076367839095,152,4,"TTTFFF","rear",0.0571786646791285,0.251558176383255,0.00936998479585394,0.00647228966674359,0.194607539636513,0.00045681256024239,1.07057974592664,0.00234735283687169,0.786251070442842,0.781918321870738,-0.00191358824404086,0.997566186786922,-0.000475638568596781,0.999391703001077,-0.645274408473256,1.00086185751212,-0.811297574496393,1.00108443318449,-3.66915492931946,1.00498116055058,0.264746902501413,0.287277163218088,2.08510113056584,2.0121063692402,3.43897913094302,4.99435879918308,0,-0.216853260007291,0.466331742815391
"1642",5,3,1.44398360030511,0.180076367839095,152,4,"TTFTFF","kms",0.0544084194858246,0.135173268484348,0.0158596384689456,0.00643648775010502,0.194607539636513,0.000492614476880965,1.07653467170398,0.00253132267023707,0.787576422110672,0.783270538775078,-0.00323893991187063,0.995887459526543,-0.00182785547293662,0.99766638041079,0.300136660718636,0.99959962954271,0.134113494695498,0.999820961417787,-2.72374386012768,1.00369295238602,0.27024748682234,0.281776578897161,2.0426612369661,1.23731143043305,2.34536740064284,3.02920588449254,0,-0.233486716771113,0.922503997619184
"1643",5,3,1.44398360030511,0.180076367839095,152,4,"TTFFTF","PetrolPrice",0.00221611960689105,0.950430190385999,2.76680504909255e-05,0.00692032701655595,0.194607539636513,8.77521043003357e-06,1.00126803406964,4.50918317266846e-05,0.784343132715564,0.779971709730069,-5.65051676271189e-06,0.999992795861241,0.00147097357207215,1.00188593195589,-1.99601743590631,1.00267078903581,-2.16204060192945,1.00289515147011,-5.01989795675252,1.00682741798857,0.548388062376704,0.00363600334279734,1.00663034736212,1.42600762144573,2.42051442620126,3.04352231909737,0,-0.216418355399886,1.16995819197476
"1644",5,3,1.44398360030511,0.180076367839095,152,4,"TTFFFT","VanKilled",-0.00118997109369313,0.971453562703259,9.16806608719511e-06,0.00691985662747236,0.194607539636513,9.24559951362685e-06,1.0013360969759,4.75089481676572e-05,0.78433935455013,0.779967854980201,-1.87235132897978e-06,0.999997612830061,0.00147482832194035,1.00189088346721,-1.9986803518741,1.00267436170353,-2.16470351789724,1.00289872767166,-5.02256087272042,1.00683106448398,0.551078250379854,0.000945815339646772,1.00171629952551,1.30244146723817,2.33640468393547,2.86874826821968,0,-0.212084166115096,0.394703355636446
"1645",5,3,1.44398360030511,0.180076367839095,152,3,"TFTFFF","drivers",0.881879301025437,2.33995618306138e-48,3.38728389890619,0.00672244074918548,0.194607539636513,0.024420935627401,4.6327483630644,0.125488126888682,0.784446683671859,0.781553350566784,-0.691769174592884,0.118143796140699,-0.694924658093948,0.110841687787548,216.468028048942,0.711154213583664,216.331079019375,0.711180714101475,213.444147528096,0.711699325590617,0.491241566526275,-0.489027734124175,0.00450660642940849,1.11544876974203,1.11544876974203,1.11544876974203,0,0.0950283053077243,0.317370089216525
"1646",5,3,1.44398360030511,0.180076367839095,152,3,"FTTFFF","front",0.766147226155214,2.96009210796078e-22,2.08539219315333,0.0181682503136707,0.194607539636513,0.0129751260629158,1.71416486667143,0.066673295840185,0.518567419465868,0.51210523717682,-0.425889910386893,0.178718341338209,-0.425476544703984,0.169161895219838,94.327224926897,0.849625827082459,94.1902758973305,0.8497470412991,91.3033444060507,0.852310570387933,0.147847563134997,-0.145633730732897,0.0149737496862129,1.68282679949051,1.68282679949051,1.68282679949051,0,-0.677422460319058,1.35232870742695
"1647",5,3,1.44398360030511,0.180076367839095,152,3,"FFTTFF","kms",-0.417347627298374,3.53582685807217e-10,1.0342014844785,0.0211527570298377,0.194607539636513,0.00999061934674875,1.47230814085635,0.0513372676382898,0.303887649307094,0.294543859364908,-0.211210140228119,0.304972937499411,-0.207915166892072,0.294111351224986,38.2780048478617,0.932990697871365,38.1410558182952,0.933183020154363,35.2541243270153,0.937288380330122,0.691247112503145,-0.689033280101045,0.00320266423115067,1.1164282784564,1.1164282784564,1.1164282784564,0,-0.574686291081393,1.11576745241667
"1648",5,3,1.44398360030511,0.180076367839095,152,3,"FFTFTF","PetrolPrice",-0.301380516956493,3.04533200062314e-07,0.719069613755381,0.0295342516410376,0.194607539636513,0.00160912473554886,1.05448334209061,0.0082685631736282,0.2395297387793,0.229322084266271,-0.146852229700325,0.386914416352983,-0.142693391793435,0.377759921160706,24.8372625801085,0.955472294629178,24.700313550542,0.955685606086799,21.8133820592622,0.960246920092308,0.000128849996696399,0.00208498240540361,17.1814703830867,1.01478356289591,1.01478356289591,1.01478356289591,0,-0.82868217744423,1.08516017846236
"1649",5,3,1.44398360030511,0.180076367839095,152,3,"FFTFFT","VanKilled",0.277699682664134,1.79715753788271e-06,0.632320118613647,0.0247363914646115,0.194607539636513,0.00640698491197497,1.25901049153192,0.0329225934613937,0.221813294441722,0.211367835306711,-0.129135785362746,0.417817648451748,-0.124739142833876,0.409848037413688,21.3367831193823,0.961506307860298,21.1998340898158,0.961725383870392,18.312902598536,0.966411984475049,0.0383927673661439,-0.0361789349640439,0.0576627462403829,1.02843510677179,1.02843510677179,1.02843510677179,0,-0.663846957146255,0.548922782457362
"1650",5,3,1.44398360030511,0.180076367839095,152,4,"TTTFFF","front",-0.0859109526341236,0.265485972453674,0.00883527407873741,0.00647228966674359,0.194607539636513,0.000250151082441883,1.03864954989997,0.00128541310839813,0.786251070442842,0.781918321870738,-0.00180438677098305,0.997705075593771,-0.000364971303954187,0.999533236025112,-0.722259634644843,1.00096468244153,-0.88828280066798,1.00118733665247,-3.74614015549105,1.00508567392736,0.264746902501413,0.226494664024862,1.85551393381705,4.99435879918308,3.43897913094302,4.99435879918308,0,-0.216853260007291,0.77928527878913
"1651",5,3,1.44398360030511,0.180076367839095,152,4,"TFTTFF","kms",0.0616083773237828,0.155966459595587,0.014305799772335,0.0064727510015313,0.194607539636513,0.000249689747654178,1.03857552184459,0.00128304251788264,0.787368290361985,0.783058188139593,-0.00292160669012564,0.996289402651988,-0.00150483757280917,0.998078255747016,0.0742953715492831,0.999900873223799,-0.0917277944738544,1.0001224789384,-2.94958514929704,1.00399996362645,0.296666324544047,0.194575241982228,1.65587235855393,1.75876366932686,1.70067500296503,1.75876366932686,0,0.0164416939810852,1.14369921924789
"1652",5,3,1.44398360030511,0.180076367839095,152,4,"TFTFTF","PetrolPrice",0.00605384307762447,0.85875336522923,0.000226597490690983,0.00670172918372728,0.194607539636513,2.07115654581973e-05,1.00309048081329,0.000106427353723716,0.784492960619342,0.780124574685951,-4.62769474831592e-05,0.999941010372551,0.00142877588083279,1.0018314714434,-1.9673637533524,1.00263207667192,-2.13338691937554,1.00285637775444,-4.99124427419861,1.00678747174419,0.479645898511828,0.0115956680144472,1.02417547622199,1.29933529707126,1.28160150285125,1.42822766508409,0,0.0225053169209032,1.02590463139007
"1653",5,3,1.44398360030511,0.180076367839095,152,4,"TFTFFT","VanKilled",-0.00393246660471771,0.904692442244293,0.000102583494214104,0.00669408189458577,0.194607539636513,2.83588545997018e-05,1.00423640688093,0.000145723308833098,0.784467633819895,0.780098734505433,-2.09501480352703e-05,0.999973293801896,0.00145461606135067,1.00186465635311,-1.98522603448419,1.00265603755192,-2.15124920050732,1.00288036233135,-5.00910655533039,1.00681192769105,0.490928629250517,0.000312937275758263,1.00063743945069,1.27120538770004,1.25530497212422,1.37875931739667,0,0.0725491525986677,0.51322984487518
"1654",5,3,1.44398360030511,0.180076367839095,152,4,"TTTFFF","drivers",0.945060539062907,7.02290641163883e-28,1.3107269798316,0.00647228966674359,0.194607539636513,0.0116959606469271,2.8070823849285,0.0601002441568953,0.786251070442842,0.781918321870738,-0.267683650976974,0.659544309648817,-0.269813084693918,0.65493443861452,121.4185434874,0.837827934222671,121.252520321377,0.837925983174129,118.394662966554,0.839270121886801,0.264746902501413,-0.116899339366416,0.558448698504443,3.31047222440579,3.43897913094302,4.99435879918308,0,-0.216853260007291,-0.461986759508894
"1655",5,3,1.44398360030511,0.180076367839095,152,4,"FTTTFF","kms",0.059373394538094,0.447319774227155,0.00921050847519655,0.0184075457202998,0.194607539636513,-0.000239295406629075,0.987000146012666,-0.00122963070740234,0.520448438605576,0.510727798847581,-0.00188101913970806,0.996385772345196,0.0013774383292382,1.0026970106823,-1.40495318931869,1.00224476998633,-1.57097635534183,1.00251232797378,-4.42883371016501,1.00721563506146,0.0784110880893343,0.0694364750456626,1.88554408231848,2.53711550811831,3.37889463151786,3.82427250621744,0,-0.65393164991229,1.29191367907851
"1656",5,3,1.44398360030511,0.180076367839095,152,4,"FTTFTF","PetrolPrice",0.0158279910350764,0.7794223745551,0.00125329920179418,0.0181127268303654,0.194607539636513,5.55234833053038e-05,1.00306544032963,0.000285310031713115,0.518823374909881,0.509069794671568,-0.000255955444012912,0.999506661695693,0.00303544250525156,1.00596272365209,-1.9191671382747,1.00306887888222,-2.08519030429784,1.00333741079479,-4.94304765912102,1.00806016586207,0.16904996079915,-0.0212023976641528,0.874579103337719,1.60587169040126,2.05997877295741,2.6630347750593,0,-0.674641218692496,1.44373466862178
"1657",5,3,1.44398360030511,0.180076367839095,152,4,"FTTFFT","VanKilled",0.0605295357732459,0.221098491906869,0.0238075942807021,0.0183239587709451,0.194607539636513,-0.000155708457274435,0.991502466294493,-0.00080011523482218,0.523429533282168,0.513769321118969,-0.0048621138163002,0.990711044167087,-0.00166408394214967,0.996761028979844,-0.457107943931078,1.00072924179754,-0.623131109954215,1.00099501198308,-3.48098846477728,1.00566262263402,0.0680885475130581,0.0797590156219388,2.17140133745168,1.29772389047256,1.71949943044633,2.12346362628684,0,-0.686869871572756,0.416278584177271
"1658",5,3,1.44398360030511,0.180076367839095,152,5,"TTTTFF","kms",0.0501894884287299,0.336429288298766,0.00658039899843788,0.00641173663645549,0.194607539636513,6.05530302880998e-05,1.00944409193974,0.000311154595557812,0.787594954604755,0.781815225478354,-0.00134388416191245,0.998293686171991,0.000103096392384261,1.00013186797727,-1.04132739922591,1.00139278083394,-1.23702211546856,1.00165622287544,-4.06520792007223,1.00554945954467,0.257148902907564,0.00759799959384932,1.02954708150779,2.53754292832622,4.29524073242395,7.20585720152008,0,-0.196258647572205,1.30855838635999
"1659",5,3,1.44398360030511,0.180076367839095,152,5,"TTTFTF","PetrolPrice",-0.0131092783115596,0.729029376386903,0.000856987586672187,0.00648202193922733,0.194607539636513,-9.73227248373537e-06,0.998498574584446,-5.0009740125756e-05,0.786426089016178,0.780614554023421,-0.00017501857333535,0.999777450702895,0.00130376784731723,1.00167018132137,-1.87549074324784,1.00251128049249,-2.07118545949049,1.00277616716549,-4.89937126409416,1.00669580968682,0.258428545226966,0.00631835727444685,1.02444914616107,1.61100559981665,3.34938796500272,6.19235082054131,0,-0.218245732267936,1.50391209260995
"1660",5,3,1.44398360030511,0.180076367839095,152,5,"TTTFFT","VanKilled",0.00315018993875334,0.924928624655998,6.34299274482331e-05,0.00648847802127372,0.194607539636513,-1.61883545301295e-05,0.99750506135999,-8.31846215227083e-05,0.786264024440755,0.780448079527578,-1.29539979123461e-05,0.999983524620853,0.00147024234315984,1.00188384388626,-1.99078794287368,1.00266607493989,-2.18648265911634,1.00293116174469,-5.01466846372,1.00685446265778,0.261428030305568,0.0033188721958447,1.01269516582428,1.31929644442347,2.97656144654791,5.18330072362163,0,-0.219489921355534,0.392283692367664
"1661",5,3,1.44398360030511,0.180076367839095,152,3,"TFFTFF","drivers",0.916581045393949,4.96073691658685e-48,3.29975651838283,0.00641853147998274,0.194607539636513,0.029095799806519,5.5330929508189,0.149510136456501,0.787221627889079,0.784365542357389,-0.673893866355958,0.14395915650464,-0.676948929080713,0.136947134309136,214.938090497357,0.71394744478084,214.80114146779,0.713975383667963,211.914209976511,0.714525245563733,0.264897191557207,-0.220285108823186,0.168412818844047,1.23692331752293,1.23692331752293,1.23692331752293,0,0.0411266220845009,0.202590458091207
"1662",5,3,1.44398360030511,0.180076367839095,152,3,"FTFTFF","front",0.596121090396962,4.48471027760958e-20,1.87863757641588,0.0165739078739807,0.194607539636513,0.018940423412521,2.14278560955775,0.0973262569780075,0.496993141933047,0.490241372026108,-0.383665380399925,0.228026811582017,-0.382824758749432,0.2191096455869,84.1644820962308,0.864386470909535,84.0275330666643,0.864518635742831,81.1406015753845,0.8673194244094,0.257575133919351,-0.212963051185331,0.173200269976329,1.13091161750695,1.13091161750695,1.13091161750695,0,-0.693665193111928,0.727100177888391
"1663",5,3,1.44398360030511,0.180076367839095,152,3,"FFTTFF","rear",0.425025955322188,2.04079589635868e-09,0.933086444642498,0.0211527570298377,0.194607539636513,0.014361574256664,1.67894573914908,0.07379762512536,0.303887649307094,0.294543859364908,-0.190559887773973,0.372926513438518,-0.187127246088232,0.364688007783583,34.7785776062157,0.939116779370248,34.6416285766492,0.939313452426356,31.7546970853693,0.943513318672225,0.691247112503145,-0.646635029769124,0.0645385447940195,1.1164282784564,1.1164282784564,1.1164282784564,0,-0.574686291081393,-0.532469870818456
"1664",5,3,1.44398360030511,0.180076367839095,152,3,"FFFTTF","PetrolPrice",-0.261818641762947,4.81737189555331e-05,0.457041645166851,0.0333772748963911,0.194607539636513,0.00213705639011059,1.06402728793002,0.0109813648232857,0.206667242683119,0.19601848083994,-0.0933394811499977,0.548358608078426,-0.0886018675632638,0.547992275097712,14.9073620623598,0.972962707722607,14.7704130327933,0.973191378623526,11.8834815415134,0.978086536365121,0.00064439914545536,0.0439676835885655,69.2305119406948,1.20492321152817,1.20492321152817,1.20492321152817,0,-0.93940802153451,1.31646711313983
